tweet_text,images,target,anotasi
"USER Women ☕ Sini ngopi dlu sambil nyari cuan tipis"" di https://t.co/VOm8u7HlLg 😇 https://t.co/NIbaRkZUuc",1598563252224790528_0.jpg,wanita,not hate
Very well-fitting karena semua orang yang sebat ini jablay jamet semua ga laki ga perempuan https://t.co/Ip8ER7q8qB,1671460859267416064_0.jpg,wanita,hate
"Tangkap &amp; proses hukum Para kaum kriminal, kaum radikal, kaum monaslimin 212 Wiro sableng gendeng Ada relawannya wan Abud si Gotberner jg ternyata ye, Gak bisa nurunin Jokowi lgsg putar haluan Nurunin celananya AA Pol USER dan pak USER https://t.co/VWGv8P83BG",1513547768593223683_2.jpg,muslim,hate
"1.Kalo tidak ada Komunis, PKI, Yahudi, Kafir, Syiah, Ahmadiyah, Asing/Aseng, Natal, Valentine, Rohingya, Palestina, Pilkada/Pilpres, apa sih yang dikerjakan kadal-kadal gurun? Membangun bangsa dan memberdayakan umat? Meningkatkan kesejahteraan umatnya yang tertinggal? https://t.co/Ho6ufMoQbD",1734237265810038819_0.jpg,arab,hate
Jadi ani ani besok lebaran 🤣🤣🤣🤣 https://t.co/kLKdYtgHYf,1777206630050062705_0.jpg,wanita,hate
Sobat gurun = lelaki kerdus Naira : mba2 kerdus ajaran abang. Mulai dugeun2 yaa mbanya dongpyo. https://t.co/5Xwvjuppkg,1158757963533733888_3.jpg,arab,hate
"USER USER Klo pelakunya Cina, Sipit...dijamin dimaafkan https://t.co/Q45OFX8hGy",1090125311960731648_0.jpg,cina,hate
USER Guys tp emang ada lo tentara zionis yg muslim (tp istilahnya cuma islam ktp) Aku dapet info dari ust amar https://t.co/k9uagxOpIr,1721813752851709962_0.jpg,muslim,not hate
itu satu orang ga pake outer kayak yg lain biar bisa modus kl kedinginan gt ya memang lelaki sasimo https://t.co/OjGw9VAPCF,1788838060702228593_0.jpg,wanita,hate
Tapi bukan habib residivis bukan habib cabul toh yg pantas di bela? https://t.co/Xr6yhk0USf,1559771356152995842_0.jpg,muslim,hate
"Sejarawan Israel : - Zionis itu kolonialis (penjajah tanah Palestina) - Lari dari persekusi di Eropah (terusir dari Eropa) - Ingin sebanyak2nya tanah Palestina (penjajah rakus) - Sesedikit mungkin orang Palestina (mengusir pemiliknya) Di Indonesia 11-12, zionisnya Cina komunis https://t.co/2wkvqbdCIh",1651756673818836992_3.jpg,cina,hate
USER Wan Bahlul tukang Ngibul itu lagi di Giring Polisi Arab Akan di interogasi Terkait Mahoni Mekah yang Hilang 😰 #WanBahlulKartuMati #TukangKibulCepetMati #NaikinHajiKelebihanBayar https://t.co/Sh6xi9nB7s,1678278042840604673_0.jpg,arab,hate
USER USER 8.mei 2008 PBNU menganggap ahmadiyah itu sesat. G tau sekarang mungkin sdh g sesat lg. https://t.co/Xbes2tVHVI,1342168486605254656_0.jpg,muslim,hate
Tanyarl liat cewe naik nmax berasa naik ini. https://t.co/Nj57x3hZNV,1524326532042616837_0.jpg,wanita,not hate
USER USER Sabar ya kakk bnyk disenggol pecinta kaum pelangi https://t.co/CvEsR4DnJD,1700177703373324783_0.jpg,lgbt,hate
"Kami ucapkan = "" SELAMAT MERAYAKAN HARI NGAKAK SEDUNIA "" Bagi para Pengasong KILLAFUCK, Kaum K-DRONE, Laskar PEA 212, MODYAAARRR COCOTMU CUUKK.. !!! https://t.co/2XI6L3StRe",1466221146563481600_0.jpg,muslim,hate
"Saya sangat tidak rela, jika negeri ini terus membiarkan ormas kecil dengan jubah agama "" Front Jihad Islam "" ini merusak keberagaman dan damainya Indonesia. Tiada pilihan lain, selain kata lawan dn suarakan "" Bubarkan Front Jihad Islam "" pada pemerintah agr negeri ini aman. https://t.co/qPwcpnsE5g",1558032134719537152_0.jpg,muslim,hate
"Lol... Yang melestarikan tradisi kultus habaib (Hadramautisme) itu mayoritas bukan kadruun, tapi kelompok islam moderat yang mudah banget dibodohi dengan propaganda keturunan nabi.. Padahal Bung Karno dan Buya Syafi'i Ma'arif dah memperingatkannya.. 😆👎 https://t.co/jUfWZF6w43",1661945032935636992_0.jpg,muslim,hate
Akun ini follow ga diikutin mutualan sih cuman isi tw nya bikin mual karena PL kaum pelangi jadi saya berusaha cek and ricek sebelum folbek karena dari promote juga sering ada yang ikutan bonceng https://t.co/9GUVI5BvZm,1736758070116855905_0.jpg,lgbt,hate
"spill akunn dluu ah, yg ngiri gapunya partian pake blg 'modal ngangkang' segala pas diliat skill gak sberapa wkwk menagysss🤣🙃🤣🤣🙃🙃 https://t.co/p1hTzs5ADS",1437410021331984396_0.jpg,wanita,hate
"USER “Sesat” itu kan opini kamu karena berdasarkan Pancasila, tapi “sesat”nya mereka berdasarkan ajaran agama Kamu non muslim masa menetapkan standard “sesat”nya muslim? Kan gak bisa begitu 🤷🏻‍♀️ https://t.co/SRYqHj1nfS",1332552665406980096_2.jpg,nonislam,hate
USER sepatu para kaum pelangi dan orang” problematik https://t.co/0W6oenBQLv,1689083359451025409_0.jpg,lgbt,hate
USER Doktrin nya si USER Doktrin Sesat Menyesatkan karena Sholafy Wahabi Mujassimah bin Mantiqthufuliy bin Nalarkorslet bin NalarKaneboKering bin NalarPea sebagai Pengasong BID'AH AQIDAH { Pernyataan Habib Rizieq Syihab } https://t.co/9KkPGY0P1o,1671634084181979136_0.jpg,muslim,hate
"Alhamdulillah KAKG lawyering pro bono hr ini pelaku KBGO menghapus konten, membuat surat pernyataan. Pelaku bilang bangun tdr disomasi rekan USER syok🤣🤣. Next masuk perkosaanak pelaku ustad cabul. Sehat2 ya kalian lawyer&amp;para legalku. USER USER USER ✊ https://t.co/3bvsQt17nd",1456935131558518784_0.jpg,muslim,hate
"Cewek lain mah minta nya Skincare, seblak atau snack box. Kalau cewek ini malah minta tupai cok From this To this https://t.co/1Sdso8ZsRO",1276689533321375744_1.jpg,wanita,not hate
USER Unit teroris ya🤭😁🤣 pantesan Gak bersisa... wkwkwkwk take beer https://t.co/jZS1Bx9TUL,1712745987960447118_1.jpg,muslim,hate
"-rek kenapa cewe lain pada beruntung banget, bukan matre sih tp klu ada yg bilang gini tuh ngerasa seneng diperhatiin hal hal kecil kaya gini. kisah orang pada uwu uwu, aku cuma dapet hikmah aja yg ada malah tiap hari kena tuduhan terus 😭☝🏻 https://t.co/wiGEvDVpDg",1631249689088778240_0.jpg,wanita,not hate
Salah satu postingan di Indonesia bertauhid adalah menyayangkan perempuan berjilbab yang memegang bendera pelangi. Padahal artinya belum tentu berarti dia setuju itu haram atau halal. Bisa jadi konteksnya adalah KEMANUSIAAN. https://t.co/H4auwJOhAi,970837199779389440_0.jpg,lgbt,not hate
"USER Cewe sekarang kalo diboncengin nmax gamau, syulit #Lovestory https://t.co/JMP0nlkFzL",1540671240708698112_0.jpg,wanita,not hate
Siaga utk menolak 8 kesepakatan dengan RRC komunis. Apa yg di sampaikan oleh ketua pemuda pancasila ini bahwa cina komunis masuk ke indonesia di permudah oleh oknum aparat. Ternyata JKW dan LBP pd ahir juli 2023 sdh membuat 8 kesepakatan dngan RRC komunis. Tolak sblm di Caplok! https://t.co/YlbAwym9F1,1690147011688108032_0.jpg,cina,hate
Terus negara islam terbesar Bisa mereka habisi Ilmu sihirnya Tanda mereka tidak Benar-benar Islam Tapi banyak yang islam KTP https://t.co/SJg0D3q55w,1728603354211991620_0.jpg,muslim,hate
"Ini yg dikatakan Soleh Dadakan orang² Islam KTP. Sepakat kata Mentri Agama USER Jan milih pemimpin yg mempergunakan agama jadi alat, kek den USER cara wudlu aja ga ngerti,dilakukan demi pencitraan pin dibilang Soleh 🤣🤣🤣 https://t.co/UIUBNPusIe",1701019323085811922_0.jpg,muslim,hate
USER yg bikin hancur negara maling kafir cina sipit https://t.co/XFMxkKjP0r,1633401283246948352_0.jpg,cina,hate
"USER USER Klo mau gonggong jgn keliatan bnr di tweet atas doang dong. Ini aja lu yg keliatan lebih parah sama butuh lebih belajar daripada gw. Mana sok rasis minta dibenerin and sok sok-an dukung palestina, tapi benci pengungsi rohingya. Sok kasih paham aslinya cuma mau keliatan sok keren https://t.co/ggumoRdd7d",1782928816488489194_0.jpg,rohingya,hate
MBAK YANG NULIS FILM LESBONG BUBUNUHAN NOTIS AKU MBAK https://t.co/r9bDIC7ASY,1700780183543042336_0.jpg,lgbt,not hate
"USER Kadang liat cewe begini bikin malu anjir 😅 kek.... Klo ga punya duit buat bayar makan, ya kerja, bukan cari pacar 😅 Cwe2 bgini yg dikatain matre gamau... Padahal realistis ama matre beda 😅 https://t.co/Vm5CXkQkGF",1591267979463131138_1.jpg,wanita,hate
Ini yg cewe dosen civic gua. Kalo pas matkulnya tuh kita sering cabut ato ga dengerin gitu soalnya kek ga penting gitu ekwk. Eh taunya dia kakaknya atalarik syah. Kalo tau dr awal gua baek” in nih missnya biar pansos wkwkwk. https://t.co/HzOjha0grK,1238473592544710657_0.jpg,wanita,not hate
"GEMA TENGGELAMKAN NASDEM MENGGEMA SAMPAI SELURUH PELOSOK NEGERI. - PIL PAHIT YG HRS DIMINUM NASDEM, DISAAT HATI MASYARAKAT INDONESIA MASIH LUKA KETIKA PILKADA DKI. - PILKADA TERBRUTAL SEPNJANG SEJARAH DAN MENGHASILKAN GUBENUR TERKOPLAK DUNIA AKHIRAT. TUAK BEER https://t.co/qIMEOymMbe",1580204341465878528_0.jpg,muslim,hate
"USER Cari kambing hitam konflik timur tengah faktanya rezim boneka masif mengadu domba dengan masif masalah pelihara provokator adu domba agama ,dengan pilih menag ormas pembubar pengajian , lebel radikal, sertifikasi ulama , adu domba pilpres , adu domba aparat . https://t.co/PFKIPp4nm6",1780488973049336248_0.jpg,muslim,hate
"Postingan Majelis Pembinaan Kader dan Sumber Daya Insani (MPKSDI) PP Muhammadiyah di IG Membahas ""Masjid Muhammadiyah"" dan ""Islam Tidak Melarang Orang Beriman untuk Bermain Musik"" Paham kan arahnya ke mana?😁 https://t.co/aBXKpEtO54",1788909078452064560_0.jpg,muslim,not hate
Apa benar dia koordinator aksi pengusiran secara keji pengungsi rohingya yang notabene di lokasi isinya anak-anak dan wanita? Jangan sok bela palestina tapi kelakuan mirip zionis. https://t.co/l0MmCGajTT,1740067167616602162_0.jpg,rohingya,hate
Didlm islam berteman sm HTI FPI KADRUN di luar islam berteman dgn Aliran SESAT Kristen Alfa.. ANIS ini Waras ngga.ya..? https://t.co/DlOFvVmVlL,1607792391418961920_0.jpg,nonislam,hate
USER Badrun itu gabungan antara banteng dan kadrun https://t.co/HDJna5GY8m,1782553250673390021_0.jpg,arab,hate
Wkwkwkwkwk … Mumet…mumet ….mumet Tiap Hari Harus klarifikasi yang berubah-ubah 😅 Heiiii Buzzerrr prabowo salah kalian Nihh … pakai ramain Blusukan Palsu . https://t.co/N4zkm64BNT,1742198424265437531_0.jpg,muslim,hate
"Tapi kenapa cewe gamau dibilang mandang duit?Ga mau dibilang matre? Kan narasi ""matre"" jg udah jarang bgt dipake Karna kita cowo jg udah paham bahwa perempuan yg tulus mencintai kita ya cuma ibu kita doang,selain itu ya ga ada cinta yg gratis 💚 https://t.co/JeRSBqX5Ea",1639492327675944961_0.jpg,wanita,hate
Astaghfirullah ini semua pohon pada tumbang di UI pasti karena banyak mahasiswa LGBT di UI https://t.co/qldKOnBu37,1780542307793867010_1.jpg,lgbt,hate
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Ini mandulnya 🤣👎🏻🇮🇱🗑️ https://t.co/6SeyNANhba,1789832902831652931_0.jpg,nonislam,hate
TWITTER DO YOUR MAGIC!!🙏 Dicari bgtt pacar buat taun depan da aing bosen anying sendiri mulu ih wkwk Cewe pendek bisa dipeluk dipegang diraba diterawang dijilat dicelupin😶 canda celup pokonya mah ayo lah ih gas pacaran kita bisa beli seblak bareng. ditunggu di dm dobrak aj😳 https://t.co/13z2rnFeFw,1344247979964653569_0.jpg,wanita,hate
USER Pdhal alkitab ( kitab nasrani ) juga menyebut org non kristen itu dgn sebutan “Kafir”. Klo domba sesat itu istilah mrk utk kristen yg blm taat sepenuhnya. Biasanya lagu domba sesat dinyanyikan di sekolah minggu ( acara di gereja khusus anak2). Aneh klo kt kafir dimasalahkan. #asu https://t.co/F2obCaXG2g,1102434091985559552_1.jpg,nonislam,hate
USER USER USER Mestinya sih sdh paham bhw sebagian besar manusia masuk neraka Dari 1000 hanya 1 yg masuk surga Oten pikir akan masuk surga semua? Bisa buktikan kebenarannya? 😎 https://t.co/pChcO1OCt7,1789731136681156672_0.jpg,nonislam,hate
"USER Itu dia gamau jadi lonte sendirian, nder, makanya dia pukul rata semua cewe lonte. Anj emang statement jual tubuh untuk kerja yang bener dianggapnya ngelonte. Maklum nder mbanya gamau ""rendah"" sendirian, jadi otaknya mentok situ"" aja🤣🤣 https://t.co/0Qx1luUEJF",1570106752007548929_0.jpg,wanita,hate
"USER Dua ratus enambelas ribu,,, Ngga salah itung ni ""babi"" oten pukimak?? https://t.co/8jxMNbgNl8",1788798479231529202_0.jpg,nonislam,hate
"Kalo saingan politiknya non muslim, senjatanya pasti bilang 'jangan pilih pemimpin kafir'. Kalo saingannya juga muslim, jadinya pasti 'dia muslim sesat, syiah, ahmadiah, etc'. https://t.co/xsCfueD7XE",1011558554690449408_0.jpg,nonislam,hate
"-rek kalian para cewe lebih suka dibonceng pake apa? ADV, PCX, NMAX atau Aerox? pengen survei aja https://t.co/loIyxrW0h6",1562624619060031490_0.jpg,wanita,not hate
Kaum Bajingan sedang ngerukin uang umat islam niih.... Hmm..🤔 https://t.co/wVH5IMfBXk,1204197931546378240_0.jpg,muslim,hate
USER Ulah kaum sipit😀😀😀 https://t.co/mQvO1uZAXe,1151634901080240133_0.jpg,cina,hate
Regarding diskursus couple homok top ganteng x bot cantik bolehkah sy mempromosikan couple pria maskulin x pria maskulin sy ini https://t.co/ExMRVsNd7N,1787014845117976995_0.jpg,lgbt,not hate
"politik dikuasai kaum elit,ekonomi dikuasai kaum sipit...wong alit hidup melilit... https://t.co/DyKBNLgMbG",1760322802736095281_0.jpg,cina,hate
"Sumber masalah bangsa negara ini, -Kodok yg punya visi-misi, dia yg hancurkan. Kerja100X utang1001X. -Babi, kaum dajjal. -Gerombolan ya'jut ma'jut -Londo ireng sipit #LurahEndGame #LurahEndGame Ya ayyuhal lazina amanusta'inu bis sabri was salati, innaAllaha ma'a sabirin. https://t.co/sBJGoUQmL5",1420574844232470528_1.jpg,cina,hate
Klo ga hip thrust ya jomok🗿 https://t.co/48DfqXv7OF,1788211091555938734_2.jpg,lgbt,hate
"USER USER Antek Cendana....menjalani sebagai Makelar ayat,centeng Orba,...para centeng cendana itu Golkar..!? Golongan keturunan arab... Kan USER bertekad menyita harta ilegal Orba di bank swiss.! Min...2.535 Trilyun..! https://t.co/6FynkmIIxr",1068648100779028480_0.jpg,arab,hate
RAMADHAN 2024 •Muhammdyah mulai puasa Senin 11 Maret 2024 •Pemerintah mulai puasa Selasa 12 Maret 2024 • Islam KTP udah halal bi halal https://t.co/W0DGCOBCto,1766809228503867623_0.jpg,muslim,not hate
USER Gimana ya perasaan kaum minoritas huhuuuhuuu https://t.co/FM0OhNV5nI,1157235387963564033_1.jpg,nonislam,hate
Dan saya yakin MAYORITAS Rakyat Indonesia Pro NKRI ✊🇲🇨 Dan itu artinya saya termasuk bagian dari Kaum Mayoritas. Bagaimana dengan anda? #BravoNKRI #STOPRASISME #IndonesiaTanpaIntoleransi https://t.co/y6hYaPlw4B,1374664920789184512_0.jpg,muslim,not hate
Menyaksikan liar nya wife nge lesbong itu sesuatu bgt gk siih...😍😍 https://t.co/uSxZQeWxNX,1733379088453439578_0.jpg,lgbt,not hate
peyeumpuan :D http://t.co/but7PetJym,489745295597510656_0.jpg,wanita,hate
USER USER USER USER USER USER USER Udah kehabisan bahan sampai nipu pakai kuburan habib palsu ...edan itu Yaman. https://t.co/FOBb0s0uX9,1701042581889835385_0.jpg,muslim,hate
"USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Ini orang USER tololnya agak laen... ga paham antropologi, yg penting bisa bacot asal ngetik di konvo.. https://t.co/YZPWku3RpS",1789829877006258347_0.jpg,nonislam,hate
"USER Pokonya Pak Anies Ngibul bukan dapet undangan dari kerjaan arab saudi, yang bener pak Anies pake Dream Tour‼️Gitu kan Banci USER Mamam tuuhhh 🤭😝😂😅 https://t.co/4F95wIL709",1673372123526737920_0.jpg,arab,hate
"Pak tua ini bilang ""prajurit jangan mau dilecehkan arab"" Karena Indonesia itu dari sabang sampai merauke...bukan dari sabang sampe arab bung Libas si bahar dan antek-anteknya💪🇮🇩 https://t.co/HAjU2vx88p",1477314959306465281_0.jpg,arab,hate
"PUKUL CINA KOMUNIS, PUKUL CINA KOMUNIS!!!! HIDUPKAN NASIONALISME!!!!!! APAKAH KAMU SADAR BAHWA BERAPA RAKYAT TERBUNUH OLEH MEREKA??? HATI-HATI DENGAN DEBT TRAP!!! MEREKA INGIN KAMU DISIKSA DAN DICINCANG. MEREKA BAKAL MENGHILANGKAN KAUM KITA. https://t.co/8dL1QSqLrE",1622620988398792704_0.jpg,cina,hate
Jadi semakin jelas ya... Siapa di balik kaum 212.. 🤮 https://t.co/TXtvaYEV60,1598584264387620865_0.jpg,muslim,hate
"USER Oten ngaku atheis tolol,itu peninggalan majapahit yang diamerika https://t.co/t1RykXeMED",1788104902235115898_0.jpg,nonislam,hate
18! selama ini ga minta ke tunanganku karena takut dikira cewe matre😂 ternyata tunanganku malah ngerasa gini. dia jg ngerasa klo aku lagi mau sesuatu rejeki dia malah banyak.. https://t.co/fcrjsn3dGr,1478807986621468675_0.jpg,wanita,not hate
"USER Cari kambing hitam konflik timur tengah faktanya rezim boneka masif mengadu domba dengan masif masalah pelihara provokator adu domba agama ,dengan pilih menag ormas pembubar pengajian , lebel radikal, sertifikasi ulama , adu domba pilpres , adu domba aparat . https://t.co/PFKIPp4nm6",1780488973049336248_2.jpg,muslim,hate
"Jika engkau TIDAK menjalankan perintah ini seumur hidup mu bisa dipastikan MATI mu dalam keadaan MURTAD dan Kafir. camken !! Dari sini semua orang tahu, Kenapa mereka pengen nya BERANTEM terus. https://t.co/HsUsDR6LJe",1781629641494843774_0.jpg,nonislam,not hate
"Simpen ini guys!! Nanti pas udah beres buka puasa silakan menghujat 😤 Pelakor namanya Yolanda Assyar anak FH Unsur angkatan 20. Bagi yang kenal, pliss sadarin dia kalo kelakuannya itu gak bangett 💚 https://t.co/GboLMnOqpY",1775391591462765010_0.jpg,wanita,hate
"🇲🇨 "" DASAR KAFIR‼️"", kata kaum kadal gurun. https://t.co/hZr1bpvjY8",1774314721782772127_0.jpg,arab,hate
Kiyoko Hanin Pradipta &amp; Shierly Agnes Wijaya Cewe-cewe ini jago ngetrek cuyy. Tapi ngetrek digital. Skillnya sudah tidak diragukan lagi. Kalo mereka mabar adalah wadah yang tepat untuk pansos. https://t.co/9UjpRDEx51,1319698430919208965_0.jpg,wanita,not hate
"fuck ship jomok, gw milih ship lurus https://t.co/9YARbFM9JY",1788110092795326926_0.jpg,lgbt,hate
USER Sebenarnya kalian sadar gak kalau tindakan Mahasiswa yang ngusir Rohingya kemarin itu persis seperti kelakuan Zionis Israel https://t.co/J6LoVrICEV,1740642171487936725_0.jpg,rohingya,hate
USER jomok https://t.co/0ESq6SpgAi,1788792725372051514_0.jpg,lgbt,not hate
"🌻 : ""Teh, gimana udah jadian?"" 💚 : ""Sama kang daniel? Belum"" 🌻 : ""Klo sama kang mark? ea"" 💚 : ""Belum juga"" 🌻 : ""Iih dasar cabe cabean"" 💚 : 🔪 🌻 : ""BERCANDA TEH"" .. .. .. .. .. 🌻 : ""kasian bgt lee jeno di friendzone in doang"" 💚 : 🔪🔪🔪🔪 🌻 : ""AMPUN TEEEEH"" https://t.co/ey5Ci9gqDP",1186325610798256128_0.jpg,wanita,hate
"USER Prah bgt nih gaberner jkt+kaum pea 212,kalian udah langgar aturan,kalian bsa kena pidana USER USER USER USER https://t.co/wogT0qnlQV",1282862965733986305_1.jpg,muslim,hate
"Kedutaan besar Indonesia di Arab saudi kerjanya ngibul sama dengan junjungannya, dasar bani TOGOG gak fitnah gak makan🤬🤬 Dasar Vangke. USER https://t.co/fUsUMfxQhU",1159658266437148672_0.jpg,arab,hate
"Ada manusia kaya gini ya. 😭 Dengan entengnya dia tertawa ketika nyebutin pengungsi Rohingya nangis-nangis. Udah ga tahan lagi, Report aja lah https://t.co/dmfAOr6yFq",1740375651134423047_0.jpg,rohingya,hate
onta arab bersama wanita nusantara... https://t.co/9qpXB6CxrM,1385212808745218051_0.jpg,arab,hate
"Zuhairi, Lo gosah plintat-plintut Jelas redaksi Lo tendensius Lo kalok atheis, g yakin dg kebenaran Islam murtad aja sekalian. Bahkan Lo msh memungkinkan KEBENARAN dari Ahmadiyah yg jelas sesat &amp; menyesatkan Lo mecah belah persatuan Apa Lo PKI? Antek PKI? Otak Lo sengkleh🖕👎 https://t.co/45WVGvPKmH",1457302364587577348_0.jpg,muslim,hate
